image,xmin,ymin,xmax,ymax,label
NIEE4hv06z38yB1NMAxolA.jpg,177.0,1296.0,197.0,1317.0,cctv
OrstsBA_BDGmBHHGYGrn_A.jpg,3258.0,1801.0,3305.0,1863.0,cctv
kD6WUU57dze7l6OAzhElkA.jpg,418.0,1489.0,436.0,1500.0,cctv
cklK5dSjN8DcTGdyL7iVZQ.jpg,1509.0,1945.0,1536.0,1963.0,cctv
n6IjJovKemd8bIByGOew2Q.jpg,881.0,1344.0,908.0,1363.0,cctv
dX-i3GyJA0NdZQQ4tmCoZA.jpg,2435.0,1048.0,2478.0,1074.0,cctv
27NXx9t9BNfAS6z7umXxnA.jpg,476.0,527.0,495.0,542.0,cctv
UInXTSM0jHrw_TJVK9kELg.jpg,1077.0,755.0,1089.0,767.0,cctv
UInXTSM0jHrw_TJVK9kELg.jpg,1017.0,762.0,1028.0,776.0,cctv
UInXTSM0jHrw_TJVK9kELg.jpg,1095.0,675.0,1107.0,688.0,cctv
UInXTSM0jHrw_TJVK9kELg.jpg,686.0,594.0,703.0,610.0,cctv
xQTbOFGnfEplFClxOsyJVg.jpg,1904.0,820.0,1928.0,836.0,cctv
thnmjC8JOojIIjAzWpEiMQ.jpg,270.0,299.0,279.0,313.0,cctv
nT5RAgHRq8k5dow-OQA-xw.jpg,1343.0,1145.0,1374.0,1155.0,cctv
nT5RAgHRq8k5dow-OQA-xw.jpg,1379.0,1145.0,1394.0,1158.0,cctv
nT5RAgHRq8k5dow-OQA-xw.jpg,1364.0,1225.0,1378.0,1233.0,cctv
nT5RAgHRq8k5dow-OQA-xw.jpg,1354.0,1200.0,1378.0,1210.0,cctv
8kwjZFPzFpiP-lBWF_gt6w.jpg,1510.0,344.0,1589.0,440.0,cctv
8kwjZFPzFpiP-lBWF_gt6w.jpg,1849.0,1079.0,1886.0,1100.0,cctv
laTAp65aagNip3sGvJqbpA.jpg,1923.0,1242.0,1935.0,1249.0,cctv
EG5EGPI3vgjxu3oi3scl1g.jpg,670.0,1497.0,732.0,1526.0,cctv
EG5EGPI3vgjxu3oi3scl1g.jpg,899.0,1048.0,967.0,1103.0,cctv
EG5EGPI3vgjxu3oi3scl1g.jpg,2082.0,1547.0,2091.0,1557.0,cctv
gNp_E-1g2WwR-8Zhob_Zug.jpg,915.0,460.0,959.0,545.0,cctv
gNp_E-1g2WwR-8Zhob_Zug.jpg,354.0,1013.0,373.0,1033.0,cctv
LSUZHkj0utqzsaTzlAuUlA.jpg,695.0,1301.0,752.0,1329.0,cctv
6dPUgcSYEhwNe4aGAHxFlg.jpg,3049.0,1179.0,3070.0,1200.0,cctv
TYJPQhITtJHr0ghPyR3XNQ.jpg,2831.0,613.0,2871.0,658.0,cctv
yaCd-Moce1ULp9wzic6rnA.jpg,2625.0,1299.0,2685.0,1330.0,cctv
MOjbgfdigMZH1geAZGQqyQ.jpg,1498.0,1112.0,1542.0,1150.0,cctv
MOjbgfdigMZH1geAZGQqyQ.jpg,1497.0,1156.0,1543.0,1195.0,cctv
HDsxMdE6RJj4BvPtKFzxNA.jpg,1599.0,964.0,1624.0,991.0,cctv
ks6TTlZyFwKQnZF65XN13A.jpg,1130.0,37.0,1139.0,47.0,cctv
Japqvl1lOxyrfeRfe0zT4g.jpg,2157.0,875.0,2195.0,902.0,cctv
Japqvl1lOxyrfeRfe0zT4g.jpg,2179.0,855.0,2210.0,882.0,cctv
Japqvl1lOxyrfeRfe0zT4g.jpg,1833.0,1052.0,1862.0,1075.0,cctv
Japqvl1lOxyrfeRfe0zT4g.jpg,965.0,1019.0,1019.0,1053.0,cctv
Japqvl1lOxyrfeRfe0zT4g.jpg,1828.0,1483.0,1843.0,1493.0,cctv
BGIqfmGRHxEB-jZfSoEqtg.jpg,1066.0,843.0,1087.0,859.0,cctv
uXKQqu1WVghiNCp3A5Yowg.jpg,4118.0,1586.0,4128.0,1598.0,cctv
bbs5X5Eai38LNLKPHjWvLw.jpg,1252.0,1687.0,1261.0,1695.0,cctv
bbs5X5Eai38LNLKPHjWvLw.jpg,277.0,1629.0,305.0,1644.0,cctv
3inAsQexYzBp8693FNk0rQ.jpg,1054.0,1006.0,1062.0,1014.0,cctv
3inAsQexYzBp8693FNk0rQ.jpg,1009.0,1039.0,1013.0,1053.0,cctv
3inAsQexYzBp8693FNk0rQ.jpg,1343.0,981.0,1354.0,1000.0,cctv
3inAsQexYzBp8693FNk0rQ.jpg,1165.0,962.0,1170.0,972.0,cctv
3inAsQexYzBp8693FNk0rQ.jpg,1016.0,919.0,1028.0,933.0,cctv
3inAsQexYzBp8693FNk0rQ.jpg,1695.0,1075.0,1704.0,1081.0,cctv
3Zq7s8ZSqkyo3hZ2eaYuxQ.jpg,1895.0,1644.0,1909.0,1656.0,cctv
4F2nCiLRAtOqSyCTMMOJDQ.jpg,2499.0,1439.0,2533.0,1465.0,cctv
cNUYJLqUSl6N0g2emYIEsQ.jpg,551.0,880.0,592.0,949.0,cctv
TSp-rv__1ldqpfV7PoDWxw.jpg,2699.0,706.0,2705.0,712.0,cctv
hXz64eATDGtwWXOAixYBUw.jpg,3654.0,467.0,3696.0,521.0,cctv
jebnubu2Hl7AZxdMyAGGZw.jpg,3206.0,410.0,3224.0,428.0,cctv
jebnubu2Hl7AZxdMyAGGZw.jpg,2191.0,606.0,2199.0,614.0,cctv
O930gUmIgfoFK5hNqdSHUw.jpg,1998.0,1371.0,2018.0,1391.0,cctv
O930gUmIgfoFK5hNqdSHUw.jpg,2291.0,1318.0,2317.0,1344.0,cctv
O930gUmIgfoFK5hNqdSHUw.jpg,2335.0,829.0,2361.0,856.0,cctv
lgUFXoMXL7nx0_xcAvpAzw.jpg,3095.0,1127.0,3119.0,1156.0,cctv
fy9zykaz965qyuyezltO1w.jpg,984.0,1701.0,996.0,1709.0,cctv
z6BgAoq6DksJvcdbzNijKw.jpg,1231.0,1029.0,1257.0,1060.0,cctv
iNNKVLW7wRqVlAfpQW-wvw.jpg,2684.0,1504.0,2745.0,1560.0,cctv
iNNKVLW7wRqVlAfpQW-wvw.jpg,2031.0,1676.0,2066.0,1712.0,cctv
iNNKVLW7wRqVlAfpQW-wvw.jpg,1423.0,1914.0,1438.0,1940.0,cctv
iNNKVLW7wRqVlAfpQW-wvw.jpg,1641.0,1919.0,1651.0,1945.0,cctv
6P22LnbXgSdRVlt_VPmRiQ.jpg,1058.0,926.0,1070.0,938.0,cctv
6P22LnbXgSdRVlt_VPmRiQ.jpg,1048.0,978.0,1073.0,992.0,cctv
HX9OC1yHR804GMz91AZjMA.jpg,726.0,817.0,758.0,847.0,cctv
fyr1moCcYulev7p93n40ag.jpg,1217.0,1054.0,1234.0,1078.0,cctv
fyr1moCcYulev7p93n40ag.jpg,1405.0,1044.0,1458.0,1065.0,cctv
fyr1moCcYulev7p93n40ag.jpg,1873.0,1359.0,1886.0,1379.0,cctv
fyr1moCcYulev7p93n40ag.jpg,1904.0,1359.0,1920.0,1376.0,cctv
fyr1moCcYulev7p93n40ag.jpg,1940.0,1361.0,1954.0,1379.0,cctv
fyr1moCcYulev7p93n40ag.jpg,2610.0,1310.0,2634.0,1348.0,cctv
fyr1moCcYulev7p93n40ag.jpg,494.0,1048.0,531.0,1086.0,cctv
fyr1moCcYulev7p93n40ag.jpg,884.0,1061.0,926.0,1097.0,cctv
dvNmC50fyEBHyQhjHfS9Hg.jpg,2737.0,1541.0,2747.0,1561.0,cctv
DF4eRJfIYeKGfpTIu80HzA.jpg,1105.0,341.0,1154.0,402.0,cctv
9tbRjE1Edvo-hqnKMzxBcg.jpg,2886.0,909.0,2914.0,936.0,cctv
lqw6W1R74uKjvfgfn3yzdg.jpg,895.0,1513.0,928.0,1549.0,cctv
FPF7aU2gr7IOR9O5QSlylQ.jpg,,,,,cctv
Dn-y43f0xR9z8b2XPxyaXw.jpg,1177.0,685.0,1223.0,707.0,cctv
Dn-y43f0xR9z8b2XPxyaXw.jpg,3121.0,741.0,3149.0,762.0,cctv
Dn-y43f0xR9z8b2XPxyaXw.jpg,2704.0,1007.0,2713.0,1016.0,cctv
w0gnh3ZcqLPrrW12nkZgKQ.jpg,2094.0,1186.0,2117.0,1214.0,cctv
w0gnh3ZcqLPrrW12nkZgKQ.jpg,2111.0,1152.0,2119.0,1171.0,cctv
w0gnh3ZcqLPrrW12nkZgKQ.jpg,2068.0,1269.0,2097.0,1293.0,cctv
w0gnh3ZcqLPrrW12nkZgKQ.jpg,1549.0,1245.0,1557.0,1257.0,cctv
efp2UZbmrx7ysEszmZj2wQ.jpg,127.0,1895.0,176.0,1933.0,cctv
18fF9l5GYMwlEOSmidXumg.jpg,1678.0,1069.0,1690.0,1081.0,cctv
aBS2cgW0oqih8tPUbkRT5g.jpg,3213.0,1209.0,3245.0,1224.0,cctv
aBS2cgW0oqih8tPUbkRT5g.jpg,54.0,1371.0,78.0,1382.0,cctv
aBS2cgW0oqih8tPUbkRT5g.jpg,4.0,1391.0,19.0,1404.0,cctv
ffk9t-ftQ_OsWwSzxFbjtg.jpg,1640.0,1303.0,1697.0,1353.0,cctv
CWZvK1UpP_TK8IeRXG2ZrQ.jpg,2428.0,847.0,2432.0,851.0,cctv
-u_rhB80W9EGDzaj3Dh3SQ.jpg,1404.0,1006.0,1408.0,1010.0,cctv
GHAJejfKl4JEzUfWucy9fw.jpg,1362.0,1752.0,1374.0,1771.0,cctv
Gxuaaoukc7rBubRYI3WTDQ.jpg,2100.0,1178.0,2128.0,1236.0,cctv
Gxuaaoukc7rBubRYI3WTDQ.jpg,1445.0,1318.0,1461.0,1330.0,cctv
JmhtloD0Rd3-MlgoU1YGIw.jpg,2089.0,638.0,2154.0,700.0,cctv
3VdeVi9lWfCFZQLhigWQyg.jpg,404.0,382.0,425.0,399.0,cctv
HO4XsZyziZD7oUSOHhuFSA.jpg,3234.0,686.0,3261.0,704.0,cctv
hHftaOPxApi6Z6b2-CpjcQ.jpg,3019.0,1595.0,3033.0,1604.0,cctv
hHftaOPxApi6Z6b2-CpjcQ.jpg,2796.0,1598.0,2813.0,1609.0,cctv
WASGtTzJC3sHNKo88aF6og.jpg,1683.0,947.0,1701.0,968.0,cctv
WASGtTzJC3sHNKo88aF6og.jpg,1238.0,921.0,1252.0,937.0,cctv
itFbtvzmlHYwB3c0C97_0w.jpg,1470.0,1706.0,1477.0,1712.0,cctv
Yfs4zz-itfibzlo8_AhCMA.jpg,2267.0,1016.0,2289.0,1042.0,cctv
E75j99jp781hUyXVckEK3g.jpg,2059.0,1539.0,2092.0,1562.0,cctv
E75j99jp781hUyXVckEK3g.jpg,1163.0,1659.0,1176.0,1674.0,cctv
E75j99jp781hUyXVckEK3g.jpg,1375.0,1562.0,1381.0,1569.0,cctv
E75j99jp781hUyXVckEK3g.jpg,1489.0,1555.0,1495.0,1564.0,cctv
CMet-Ktl2Me_1A3XllT0tQ.jpg,1192.0,921.0,1224.0,944.0,cctv
zcvEHAeoQqtKMVrm4QdMmg.jpg,1163.0,917.0,1173.0,942.0,cctv
lb6-777v52xf5V_FLcdFnw.jpg,1180.0,957.0,1252.0,988.0,cctv
lb6-777v52xf5V_FLcdFnw.jpg,2923.0,1002.0,2953.0,1030.0,cctv
ZTXZfLAG-ZbNRnM2vwIZqA.jpg,649.0,1734.0,667.0,1745.0,cctv
ZTXZfLAG-ZbNRnM2vwIZqA.jpg,664.0,1646.0,670.0,1654.0,cctv
ZTXZfLAG-ZbNRnM2vwIZqA.jpg,689.0,1630.0,695.0,1639.0,cctv
zceglJdiKgbYS14X82IlzA.jpg,2234.0,1347.0,2242.0,1357.0,cctv
zceglJdiKgbYS14X82IlzA.jpg,2302.0,1344.0,2312.0,1358.0,cctv
2S61TVgn-mmWxFnNCQhIhA.jpg,2447.0,1789.0,2458.0,1799.0,cctv
2S61TVgn-mmWxFnNCQhIhA.jpg,1877.0,1436.0,1908.0,1483.0,cctv
lKDWX0ge6giQ2PZvwX3lLw.jpg,2136.0,967.0,2142.0,974.0,cctv
aT-qjozq8Zk2micRu5lr5w.jpg,2574.0,1665.0,2585.0,1688.0,cctv
npTa7mJ14rCeOBHX7uDcBw.jpg,2318.0,436.0,2350.0,486.0,cctv
h9h6hTLpXTQnxa4JnANnUQ.jpg,1917.0,1572.0,1924.0,1585.0,cctv
h9h6hTLpXTQnxa4JnANnUQ.jpg,3127.0,1421.0,3143.0,1438.0,cctv
h9h6hTLpXTQnxa4JnANnUQ.jpg,3100.0,1572.0,3116.0,1582.0,cctv
h9h6hTLpXTQnxa4JnANnUQ.jpg,964.0,1554.0,977.0,1567.0,cctv
zANkhjktRptKuKrjryF0sg.jpg,3325.0,1970.0,3375.0,2007.0,cctv
zANkhjktRptKuKrjryF0sg.jpg,2641.0,1988.0,2654.0,2014.0,cctv
-FDKMXaTWSNS5u9Ad2SO2Q.jpg,832.0,1365.0,857.0,1390.0,cctv
-FDKMXaTWSNS5u9Ad2SO2Q.jpg,939.0,1031.0,1005.0,1057.0,cctv
-FDKMXaTWSNS5u9Ad2SO2Q.jpg,1308.0,1231.0,1326.0,1243.0,cctv
-FDKMXaTWSNS5u9Ad2SO2Q.jpg,650.0,790.0,731.0,853.0,cctv
i53VdewprDWXIKMIZyu3eQ.jpg,1779.0,1295.0,1804.0,1328.0,cctv
2oSCjYCsLWDJLstGIp4usg.jpg,844.0,842.0,883.0,878.0,cctv
RSowoGEBxia9uwJy9YMv6A.jpg,894.0,1124.0,909.0,1139.0,cctv
RSowoGEBxia9uwJy9YMv6A.jpg,1293.0,1252.0,1316.0,1263.0,cctv
sSIxw5PlCFNgLNjAk5QJ6A.jpg,1588.0,882.0,1612.0,902.0,cctv
sSIxw5PlCFNgLNjAk5QJ6A.jpg,1559.0,941.0,1565.0,951.0,cctv
3S08KTAe8c4mFPnLWNhCeg.jpg,106.0,1419.0,143.0,1458.0,cctv
MDHN3zd2LXeAKIx1zTz5Cw.jpg,1319.0,1536.0,1343.0,1580.0,cctv
Opv0RhIivhjnTOS4jLnqqg.jpg,696.0,383.0,754.0,455.0,cctv
NRbsi8SFBqhYIH1SmbLWfw.jpg,998.0,1439.0,1035.0,1456.0,cctv
32xrqCT0JaOr0z_gtds9IA.jpg,227.0,903.0,266.0,939.0,cctv
32xrqCT0JaOr0z_gtds9IA.jpg,1965.0,1042.0,1974.0,1048.0,cctv
32xrqCT0JaOr0z_gtds9IA.jpg,2064.0,1117.0,2072.0,1125.0,cctv
3XQKu6GoVHVJ33Lr4Taiww.jpg,25.0,1433.0,50.0,1468.0,cctv
biO1TIKZSl_j321qaWWiKw.jpg,2236.0,959.0,2290.0,1016.0,cctv
biO1TIKZSl_j321qaWWiKw.jpg,2135.0,1905.0,2148.0,1924.0,cctv
Ykommogpbo45Wks_ZuRSpw.jpg,3015.0,660.0,3043.0,689.0,cctv
61Ae19VoJGVSIxRU9hXxAw.jpg,133.0,83.0,191.0,118.0,cctv
61Ae19VoJGVSIxRU9hXxAw.jpg,133.0,121.0,187.0,164.0,cctv
wtO0UQ22kxtOoR2qmNw-uw.jpg,2578.0,1041.0,2625.0,1081.0,cctv
Hk3XJm9XIMu-xhsKi4bsBw.jpg,3513.0,1214.0,3550.0,1243.0,cctv
JsGXEITxvJZSUFXIddvD7Q.jpg,1970.0,1894.0,1980.0,1914.0,cctv
JsGXEITxvJZSUFXIddvD7Q.jpg,2071.0,2097.0,2076.0,2107.0,cctv
5SUS7FBwD-tH5W9VlG25nQ.jpg,1648.0,735.0,1669.0,760.0,cctv
KJyjg8N4X83L1bWXYq4HZA.jpg,2027.0,1471.0,2040.0,1487.0,cctv
LSpl4_u0bSurlq4bpgw5Qg.jpg,3713.0,1168.0,3753.0,1230.0,cctv
LSpl4_u0bSurlq4bpgw5Qg.jpg,2879.0,1634.0,2890.0,1645.0,cctv
LSpl4_u0bSurlq4bpgw5Qg.jpg,691.0,1454.0,790.0,1502.0,cctv
M0-yfoiYrxGEEBNES0ZsMg.jpg,722.0,372.0,730.0,377.0,cctv
oW8AgQnqYuL7lzu8D5YabA.jpg,1745.0,1858.0,1752.0,1866.0,cctv
d3PJcmWakJxZxOqxw0N1Ng.jpg,4239.0,1771.0,4284.0,1786.0,cctv
d3PJcmWakJxZxOqxw0N1Ng.jpg,0.0,1116.0,30.0,1156.0,cctv
d3PJcmWakJxZxOqxw0N1Ng.jpg,3438.0,910.0,3498.0,960.0,cctv
aT85TqtDq5iq5WXXjt2pmg.jpg,2100.0,1322.0,2107.0,1331.0,cctv
aT85TqtDq5iq5WXXjt2pmg.jpg,1826.0,1103.0,1831.0,1109.0,cctv
aT85TqtDq5iq5WXXjt2pmg.jpg,1825.0,1104.0,1829.0,1108.0,cctv
LjFY_WM9FXsyj9rxtjHwJg.jpg,2096.0,1390.0,2112.0,1407.0,cctv
7wCBL6QoxJZtgvArBbrOow.jpg,516.0,679.0,530.0,698.0,cctv
Sf5h0HqvgzwHsd9awMcdhg.jpg,3493.0,1276.0,3523.0,1296.0,cctv
Sf5h0HqvgzwHsd9awMcdhg.jpg,1756.0,1126.0,1781.0,1146.0,cctv
0Ok3Sz1Dhr5FBUjkoO24xw.jpg,956.0,1872.0,967.0,1882.0,cctv
0Ok3Sz1Dhr5FBUjkoO24xw.jpg,4334.0,1406.0,4360.0,1435.0,cctv
-ixqBzV6sBiCXQtGn1gyfw.jpg,3604.0,1464.0,3631.0,1537.0,cctv
p550_c5uDGoS22y4hB4NLA.jpg,1540.0,1035.0,1559.0,1054.0,cctv
p550_c5uDGoS22y4hB4NLA.jpg,1540.0,1016.0,1559.0,1035.0,cctv
p550_c5uDGoS22y4hB4NLA.jpg,1984.0,562.0,2032.0,611.0,cctv
p550_c5uDGoS22y4hB4NLA.jpg,1990.0,627.0,2019.0,662.0,cctv
p550_c5uDGoS22y4hB4NLA.jpg,762.0,1148.0,804.0,1161.0,cctv
7ThdXnN-2FjK05PiPo7Ung.jpg,3165.0,794.0,3241.0,909.0,cctv
7ThdXnN-2FjK05PiPo7Ung.jpg,2003.0,827.0,2026.0,887.0,cctv
vgvMRNT9hw_t_1WrLzZzbw.jpg,2148.0,622.0,2179.0,660.0,cctv
KNvSy5UziseuQkYKr-bPKA.jpg,295.0,1381.0,328.0,1418.0,cctv
KNvSy5UziseuQkYKr-bPKA.jpg,360.0,1385.0,414.0,1426.0,cctv
KNvSy5UziseuQkYKr-bPKA.jpg,3180.0,1445.0,3193.0,1461.0,cctv
KNvSy5UziseuQkYKr-bPKA.jpg,3205.0,1440.0,3225.0,1457.0,cctv
QW0JfJShWPz4g8nINPVNjg.jpg,1353.0,1295.0,1362.0,1319.0,cctv
ShCnEXHpgDGvCn6H-lKViQ.jpg,761.0,1314.0,787.0,1347.0,cctv
ShCnEXHpgDGvCn6H-lKViQ.jpg,601.0,1572.0,618.0,1584.0,cctv
46LT5g0BZhU3KuG2VXOK5Q.jpg,3904.0,1407.0,3966.0,1452.0,cctv
5YVFVvsRs7LxLsjbtR5DPw.jpg,1240.0,1178.0,1259.0,1191.0,cctv
kleuD3v2M3NXE3aE2uujmA.jpg,1186.0,691.0,1336.0,815.0,cctv
kleuD3v2M3NXE3aE2uujmA.jpg,3089.0,1664.0,3126.0,1676.0,cctv
kleuD3v2M3NXE3aE2uujmA.jpg,3133.0,1711.0,3174.0,1737.0,cctv
kleuD3v2M3NXE3aE2uujmA.jpg,3075.0,1658.0,3109.0,1674.0,cctv
WODzvzAZmeve4kwmuuHkKg.jpg,533.0,1553.0,546.0,1564.0,cctv
WODzvzAZmeve4kwmuuHkKg.jpg,603.0,1556.0,614.0,1566.0,cctv
WODzvzAZmeve4kwmuuHkKg.jpg,1719.0,1442.0,1722.0,1449.0,cctv
WODzvzAZmeve4kwmuuHkKg.jpg,1402.0,1438.0,1410.0,1449.0,cctv
MAMRon2rOVa7M7nLRLwTYg.jpg,30.0,1541.0,74.0,1579.0,cctv
0WZSw6TYMGgf7CD7YP0xgg.jpg,855.0,844.0,875.0,858.0,cctv
_8UPBwekW7V_BSp_pUA7Kw.jpg,2121.0,1281.0,2135.0,1299.0,cctv
_8UPBwekW7V_BSp_pUA7Kw.jpg,2097.0,1156.0,2132.0,1171.0,cctv
_8UPBwekW7V_BSp_pUA7Kw.jpg,570.0,986.0,595.0,1031.0,cctv
fRhjdDLxwwPX8GmTdJrhCA.jpg,2187.0,688.0,2213.0,734.0,cctv
DwT3i-IhPcArJD2vqQ5vjg.jpg,1507.0,652.0,1515.0,662.0,cctv
DwT3i-IhPcArJD2vqQ5vjg.jpg,1750.0,602.0,1765.0,613.0,cctv
TFWu96wg80WOLo4g8IjmrQ.jpg,2246.0,1535.0,2253.0,1541.0,cctv
_4jWdbbCdQ7tqYcwLVvP7g.jpg,1413.0,1359.0,1424.0,1369.0,cctv
_4jWdbbCdQ7tqYcwLVvP7g.jpg,2836.0,940.0,2859.0,971.0,cctv
_4jWdbbCdQ7tqYcwLVvP7g.jpg,1334.0,1487.0,1341.0,1498.0,cctv
_4jWdbbCdQ7tqYcwLVvP7g.jpg,908.0,1156.0,921.0,1177.0,cctv
qlaXteDNKHIvgw9C6DZRDw.jpg,3044.0,1453.0,3069.0,1479.0,cctv
qlaXteDNKHIvgw9C6DZRDw.jpg,683.0,1717.0,724.0,1757.0,cctv
_9rl56je4WKfhD6k7YfUVg.jpg,492.0,1181.0,525.0,1218.0,cctv
JiJ89nFN68KnTs1KUO0gRA.jpg,2218.0,1514.0,2238.0,1544.0,cctv
JiJ89nFN68KnTs1KUO0gRA.jpg,3674.0,1557.0,3735.0,1631.0,cctv
R-8V_TwhC0sEUQeNKONy3Q.jpg,2553.0,1813.0,2559.0,1817.0,cctv
NzRhQHOaw8YUwErYDetdOA.jpg,1080.0,1148.0,1105.0,1160.0,cctv
c2JJAtUlms-EQ58n_0-aQw.jpg,2028.0,1018.0,2048.0,1041.0,cctv
8U_CnBKoUS1JV2D0vsV3mA.jpg,2294.0,1595.0,2309.0,1610.0,cctv
8U_CnBKoUS1JV2D0vsV3mA.jpg,354.0,1428.0,369.0,1443.0,cctv
VT8wfLRXqNITw7v6aBSQ6w.jpg,520.0,1104.0,555.0,1120.0,cctv
VT8wfLRXqNITw7v6aBSQ6w.jpg,2946.0,336.0,3016.0,399.0,cctv
VT8wfLRXqNITw7v6aBSQ6w.jpg,1205.0,1117.0,1222.0,1132.0,cctv
mvVMgcWcJNwnDwglS8zSjg.jpg,1548.0,790.0,1583.0,832.0,cctv
9IYz2BenWlX9RC-9emGlsA.jpg,0.0,993.0,41.0,1016.0,cctv
fJzW4t0Tu-jxPpeEjIWR-Q.jpg,1911.0,354.0,1955.0,407.0,cctv
Nw-aYrf1_CFGkX65cK9XwQ.jpg,1597.0,1274.0,1613.0,1296.0,cctv
Nw-aYrf1_CFGkX65cK9XwQ.jpg,1617.0,1283.0,1626.0,1295.0,cctv
N3drcfxmN_gtLwSqpPiMrw.jpg,3975.0,1440.0,4004.0,1472.0,cctv
BQy5e9FzV_SVUONrkg__lQ.jpg,1452.0,976.0,1468.0,987.0,cctv
BQy5e9FzV_SVUONrkg__lQ.jpg,1450.0,1013.0,1461.0,1022.0,cctv
BQy5e9FzV_SVUONrkg__lQ.jpg,1450.0,1045.0,1464.0,1060.0,cctv
BQy5e9FzV_SVUONrkg__lQ.jpg,101.0,126.0,113.0,138.0,cctv
BQy5e9FzV_SVUONrkg__lQ.jpg,1289.0,503.0,1298.0,513.0,cctv
BQy5e9FzV_SVUONrkg__lQ.jpg,1815.0,805.0,1820.0,811.0,cctv
SnkvWmYIUdvH6f5rOsnJfQ.jpg,819.0,505.0,889.0,540.0,cctv
tDlqhGrBeg6Ii18DlqBgRA.jpg,1576.0,1386.0,1586.0,1406.0,cctv
I6owabCff46oOjfB1VRXrw.jpg,2686.0,658.0,2804.0,792.0,cctv
uHICA7gvbVBEA3E-Qa84dQ.jpg,2358.0,841.0,2374.0,871.0,cctv
uHICA7gvbVBEA3E-Qa84dQ.jpg,2376.0,842.0,2409.0,871.0,cctv
KqHfJksOIoOwaNjRN5vsSA.jpg,2092.0,930.0,2103.0,957.0,cctv
KqHfJksOIoOwaNjRN5vsSA.jpg,2159.0,753.0,2191.0,786.0,cctv
esbAyH7qerREten8PGdq3Q.jpg,4371.0,428.0,4446.0,510.0,cctv
JLbSKSeJWJMf4C4j-c9Scg.jpg,3215.0,1123.0,3230.0,1154.0,cctv
JLbSKSeJWJMf4C4j-c9Scg.jpg,3246.0,1107.0,3303.0,1133.0,cctv
iFlThEPaq1JgAZFDmlicMA.jpg,1776.0,1327.0,1789.0,1337.0,cctv
wzs_w6SyWf8uLashk1ghwQ.jpg,3018.0,77.0,3088.0,146.0,cctv
W9KXsQNYq8g7vVJK6F0wcg.jpg,73.0,1021.0,209.0,1115.0,cctv
iYB_iM8Lvfqg0HvqQ-2P9w.jpg,1889.0,659.0,1911.0,690.0,cctv
iYB_iM8Lvfqg0HvqQ-2P9w.jpg,1736.0,495.0,1759.0,520.0,cctv
a4Z7to7I6h9zfrgiwFltDw.jpg,1122.0,1009.0,1137.0,1023.0,cctv
a4Z7to7I6h9zfrgiwFltDw.jpg,1332.0,924.0,1344.0,942.0,cctv
a4Z7to7I6h9zfrgiwFltDw.jpg,1304.0,998.0,1313.0,1014.0,cctv
a4Z7to7I6h9zfrgiwFltDw.jpg,1320.0,1003.0,1327.0,1020.0,cctv
_trbBTtwY9lendZIWrghiA.jpg,1607.0,1226.0,1648.0,1258.0,cctv
1lPMIX0kf8gmdLIGlKWCww.jpg,500.0,992.0,524.0,1029.0,cctv
1lPMIX0kf8gmdLIGlKWCww.jpg,943.0,1242.0,955.0,1262.0,cctv
JPBeVkCwvECacinrcn_Sug.jpg,1958.0,1011.0,1974.0,1027.0,cctv
8R9A065AjgeTqQxDbZB-qg.jpg,473.0,675.0,518.0,734.0,cctv
miAO0Cwu-8RI0u0K5nKEIg.jpg,3799.0,1184.0,3816.0,1198.0,cctv
miAO0Cwu-8RI0u0K5nKEIg.jpg,1797.0,834.0,1842.0,885.0,cctv
qQjxESG5oIG3IXHJs28Z2Q.jpg,761.0,150.0,780.0,186.0,cctv
bS06_LyxIs9sZ_VtUqSLnw.jpg,1046.0,1033.0,1055.0,1046.0,cctv
Kx4sO9bQFQ_rd39m6Z-idQ.jpg,2599.0,677.0,2649.0,713.0,cctv
I3ySK58FgLR9MlOAAwnI-A.jpg,1956.0,1538.0,1992.0,1578.0,cctv
RtMO4NqOlrKLP9bTULITDQ.jpg,2256.0,1263.0,2262.0,1271.0,cctv
RtMO4NqOlrKLP9bTULITDQ.jpg,2148.0,1440.0,2160.0,1447.0,cctv
RtMO4NqOlrKLP9bTULITDQ.jpg,3058.0,1277.0,3070.0,1283.0,cctv
RtMO4NqOlrKLP9bTULITDQ.jpg,1409.0,1389.0,1415.0,1395.0,cctv
5qozOoCIVpxWAJ9BKrAn_g.jpg,1247.0,617.0,1256.0,623.0,cctv
kgoWdz0S0095v-_h-RFBwA.jpg,2594.0,288.0,2611.0,303.0,cctv
f0n5BiuCYMlqiIFCEo3VbQ.jpg,2396.0,1464.0,2408.0,1481.0,cctv
yirCuzYT35lZrtmrJfvDdA.jpg,466.0,507.0,496.0,564.0,cctv
yirCuzYT35lZrtmrJfvDdA.jpg,300.0,300.0,346.0,345.0,cctv
QgENcLG-XmKxkuzoMJqSVw.jpg,2282.0,1558.0,2297.0,1576.0,cctv
mY4uUJzTq1Z4tMSFOxf_cA.jpg,2274.0,103.0,2446.0,162.0,cctv
mY4uUJzTq1Z4tMSFOxf_cA.jpg,2412.0,40.0,2508.0,106.0,cctv
EMLPWkX8i0MIZm-Q3_V1oA.jpg,1784.0,2143.0,1794.0,2161.0,cctv
RbGGVhVviY7xnIiqa3QMpA.jpg,494.0,921.0,525.0,950.0,cctv
